"TaxonToothtype","Epoch","Log_CBL","Log_CBW","Log_CBR","Log_CHR","Log_DC","Log_DDL","Log_CH"
"Richardoestesia lateral","Late Cretaceous",0.832909122935104,0.0953101798043249,-0.737598943130779,0.92494879461727,3.74950407593037,-2.14006616349627,1.75785791755237
"Richardoestesia lateral","Late Cretaceous",0.741937344729377,0.0953101798043249,-0.646627164925052,0.762140052046897,3.68887945411394,-2.07944154167984,1.50407739677627
"Richardoestesia lateral","Late Cretaceous",0.832909122935104,0.182321556793955,-0.650587566141149,0.871838969303321,3.91202300542815,-2.30258509299405,1.70474809223843
"Richardoestesia lateral","Late Cretaceous",1.30833281965018,0.53062825106217,-0.777704568588008,0.942958978956316,3.55534806148941,-1.94591014905531,2.2512917986065
"Richardoestesia lateral","Late Cretaceous",1.09861228866811,0.470003629245736,-0.628608659422374,0.8754687373539,3.55534806148941,-1.94591014905531,1.97408102602201
"Richardoestesia lateral","Late Cretaceous",1.1314021114911,0.405465108108164,-0.725937003382936,1.14072377401824,3.55534806148941,-1.94591014905531,2.27212588550934
"Richardoestesia lateral","Late Cretaceous",0.8754687373539,-0.22314355131421,-1.09861228866811,0.318453731118535,3.91202300542815,-2.30258509299405,1.19392246847243
"Richardoestesia lateral","Late Cretaceous",0.693147180559945,-0.356674943938732,-1.04982212449868,0.300104592450338,4.0943445622221,-2.484906649788,0.993251773010283
"Richardoestesia lateral","Late Cretaceous",0.693147180559945,0,-0.693147180559945,0.615185639090233,4.0943445622221,-2.484906649788,1.30833281965018
"Richardoestesia lateral","Late Cretaceous",0.587786664902119,-0.356674943938732,-0.944461608840852,0.245122458032985,4.0943445622221,-2.484906649788,0.832909122935104
"Richardoestesia lateral","Late Cretaceous",0.78845736036427,-0.22314355131421,-1.01160091167848,0.405465108108164,4.0943445622221,-2.484906649788,1.19392246847243
"Richardoestesia lateral","Late Cretaceous",0.336472236621213,-0.510825623765991,-0.847297860387204,0.538996500732687,4.0943445622221,-2.484906649788,0.8754687373539
