"CladeToothtype","Epoch","Log_CBL","Log_CBW","Log_CBR","Log_CHR","Log_DC","Log_DDL","Log_CH"
"Dromaeosauridae Lateral","Late Cretaceous",1.33500106673234,0.693147180559945,-0.641853886172395,0.967584026261706,3.55534806148941,-1.94591014905531,2.30258509299405
"Dromaeosauridae Mesial","Middle Cretaceous",1.56861591791385,2.00148000021012,0.432864082296279,0.92458953468885,2.86220088092947,-1.25276296849537,2.4932054526027
"Dromaeosauridae Mesial","Middle Cretaceous",2.15176220325946,1.82454929205105,-0.327212911208416,0.878371497011861,2.8130106367387,-1.2035727243046,3.03013370027132
"Dromaeosauridae Mesial","Middle Cretaceous",2.17475172148416,1.75785791755237,-0.416893803931787,0.737598943130779,2.77258872223978,-1.16315080980568,2.91235066461494
"Dromaeosauridae Lateral","Middle Cretaceous",2.4932054526027,1.62924053973028,-0.863964912872415,0.551316985120728,2.77258872223978,-1.16315080980568,3.04452243772342
"Dromaeosauridae Lateral","Middle Cretaceous",2.66025953726586,1.75785791755237,-0.902401619713488,0.740937844396294,2.78809290877575,-1.17865499634165,3.40119738166216
"Dromaeosauridae Lateral","Middle Cretaceous",2.35137525716348,1.70474809223843,-0.646627164925052,0.784118958765672,2.70805020110221,-1.09861228866811,3.13549421592915
"Dromaeosauridae Lateral","Middle Cretaceous",2.57261223020711,1.7404661748405,-0.832146055366601,0.685484307814376,2.62103882411258,-1.01160091167848,3.25809653802148
"Dromaeosauridae Lateral","Middle Cretaceous",2.39789527279837,1.66770682055808,-0.730188452240294,0.622529613345992,2.83321334405622,-1.22377543162212,3.02042488614436
"Dromaeosauridae Lateral","Middle Cretaceous",2.40694510831829,1.56861591791385,-0.838329190404443,0.811930716549912,2.67414864942653,-1.06471073699243,3.2188758248682
"Dromaeosauridae Lateral","Late Cretaceous",1.8213182714696,0.920282753143692,-0.901035518325907,0.71870767753948,3.07546724157284,-1.46602932913874,2.54002594900908
"Dromaeosauridae Lateral","Late Cretaceous",1.89461685466776,0.810930216216329,-1.08368663845143,0.577711012913377,3.07546724157284,-1.46602932913874,2.47232786758114
"Dromaeosauridae Lateral","Late Cretaceous",1.87487437593856,0.951657875711446,-0.923216500227115,0.624920886343189,3.07546724157284,-1.46602932913874,2.49979526228175
"Dromaeosauridae Lateral","Late Cretaceous",1.48387468945875,0.867100487683383,-0.616774201775371,0.723300218730633,2.93119375241642,-1.32175583998232,2.20717490818939
"Dromaeosauridae Lateral","Late Cretaceous",1.65441127807683,0.756121979721334,-0.898289298355498,0.574527274748916,3.05635689537043,-1.44691898293633,2.22893855282575
"Dromaeosauridae Lateral","Late Cretaceous",1.63705307946707,0.824175442966349,-0.812877636500724,0.451100402814784,3.11351530921037,-1.50407739677627,2.08815348228186
"Dromaeosauridae Mesial","Late Cretaceous",0.815364813284194,0.405465108108164,-0.40989970517603,1.27402705924881,2.99573227355399,-1.38629436111989,2.089391872533
"Dromaeosauridae Lateral","Late Cretaceous",1.60542989103656,0.76080582903376,-0.844624062002801,0.534636272459709,3.2188758248682,-1.6094379124341,2.14006616349627
"Dromaeosauridae Lateral","Late Cretaceous",1.57277392806251,0.832909122935104,-0.739864805127405,0.489012678378606,3.40119738166216,-1.79175946922805,2.06178660644112
"Dromaeosauridae Lateral","Late Cretaceous",1.64865862558738,0.806475865866949,-0.842182759720433,0.535142931416697,2.99573227355399,-1.38629436111989,2.18380155700408
"Dromaeosauridae Lateral","Late Cretaceous",1.53255686809814,0.78845736036427,-0.744099507733872,0.756942985347247,3.2188758248682,-1.6094379124341,2.28949985344539
"Dromaeosauridae Lateral","Late Cretaceous",2.08567209143047,1.17557332980424,-0.910098761626234,0.567569873176743,2.99573227355399,-1.38629436111989,2.65324196460721
"Dromaeosauridae Lateral","Late Cretaceous",1.58719230348678,0.832909122935104,-0.754283180551677,0.767985239626436,2.99573227355399,-1.38629436111989,2.35517754311322
"Dromaeosauridae Lateral","Late Cretaceous",1.37118072330984,0.631271776841858,-0.739908946467985,0.693147180559945,3.2188758248682,-1.6094379124341,2.06432790386979
"Dromaeosauridae Lateral","Late Cretaceous",1.40609698841607,0.662687973075237,-0.743409015340834,0.798875275710975,2.70805020110221,-1.09861228866811,2.20497226412705
"Dromaeosauridae Lateral","Late Cretaceous",1.47932922708708,0.741937344729377,-0.737391882357702,0.838144478400717,2.99573227355399,-1.38629436111989,2.3174737054878
"Dromaeosauridae Lateral","Late Cretaceous",1.58719230348678,0.832909122935104,-0.754283180551677,0.769880974791335,3.2188758248682,-1.6094379124341,2.35707327827812
"Dromaeosauridae Lateral","Late Cretaceous",0.741937344729377,-0.105360515657826,-0.847297860387204,0.481838086892738,3.55534806148941,-1.94591014905531,1.22377543162212
"Dromaeosauridae Lateral","Late Cretaceous",0.741937344729377,-0.356674943938732,-1.09861228866811,0.510825623765991,3.2188758248682,-1.6094379124341,1.25276296849537
"Dromaeosauridae Lateral","Late Cretaceous",1.02961941718116,0.336472236621213,-0.693147180559945,0.842182759720433,3.11351530921037,-1.50407739677627,1.87180217690159
"Dromaeosauridae Lateral","Late Cretaceous",1.22377543162212,0.641853886172395,-0.581921545449721,0.868088630056277,3.05635689537043,-1.44691898293633,2.09186406167839
"Dromaeosauridae Lateral","Late Cretaceous",1.43508452528932,0.693147180559945,-0.741937344729377,0.704981638206948,3.11351530921037,-1.50407739677627,2.14006616349627
"Dromaeosauridae Lateral","Late Cretaceous",1.48160454092422,0.641853886172395,-0.839750654751821,0.658461622572055,2.99573227355399,-1.38629436111989,2.14006616349627
"Dromaeosauridae Lateral","Late Cretaceous",1.06471073699243,0.405465108108164,-0.659245628884264,0.727048732235627,2.99573227355399,-1.38629436111989,1.79175946922805
"Dromaeosauridae Lateral","Late Cretaceous",0.641853886172395,0,-0.641853886172395,0.905708622543618,3.31418600467253,-1.70474809223843,1.54756250871601
"Dromaeosauridae Lateral","Late Cretaceous",1.6094379124341,0.78845736036427,-0.82098055206983,0.916290731874155,2.99573227355399,-1.38629436111989,2.52572864430826
"Dromaeosauridae Lateral","Late Cretaceous",1.6094379124341,0.78845736036427,-0.82098055206983,0.993251773010283,3.11351530921037,-1.50407739677627,2.60268968544438
"Dromaeosauridae Lateral","Late Cretaceous",1.79175946922805,1.06471073699243,-0.727048732235627,0.693147180559945,2.99573227355399,-1.38629436111989,2.484906649788
"Dromaeosauridae Lateral","Late Cretaceous",1.66770682055808,1.16315080980568,-0.504556010752395,0.757095905160219,2.93119375241642,-1.32175583998232,2.42480272571829
"Dromaeosauridae Lateral","Late Cretaceous",1.93152141160321,1.1314021114911,-0.800119300112113,0.633427945858323,2.99573227355399,-1.38629436111989,2.56494935746154
"Dromaeosauridae Lateral","Late Cretaceous",0.693147180559945,0.0953101798043249,-0.59783700075562,0.916290731874155,3.2188758248682,-1.6094379124341,1.6094379124341
"Dromaeosauridae Lateral","Late Cretaceous",1.48160454092422,0.832909122935104,-0.648695417989112,0.850539354311375,2.99573227355399,-1.38629436111989,2.33214389523559
"Dromaeosauridae Lateral","Late Cretaceous",1.62924053973028,0.832909122935104,-0.796331416795176,0.567984037605939,2.99573227355399,-1.38629436111989,2.19722457733622
"Dromaeosauridae Lateral","Late Cretaceous",1.60140574073684,0.908258560176891,-0.693147180559945,0.464190394120947,3.26956893918372,-1.66013102674962,2.06559613485778
"Dromaeosauridae Lateral","Late Cretaceous",1.33500106673234,0.810930216216329,-0.524070850516011,0.733126715047222,2.96527306606928,-1.35583515363518,2.06812778177956
"Dromaeosauridae Lateral","Late Cretaceous",1.62531126159039,0.76080582903376,-0.86450543255663,0.571913315745829,2.9704144655697,-1.3609765531356,2.19722457733622
"Dromaeosauridae Lateral","Late Cretaceous",1.66392609771817,0.756121979721334,-0.907804117996836,0.542148094895032,3.23080439573347,-1.62136648329937,2.2060741926132
"Dromaeosauridae Lateral","Late Cretaceous",1.43508452528932,0.832909122935104,-0.602175402354219,0.704981638206948,2.99573227355399,-1.38629436111989,2.14006616349627
"Dromaeosauridae Lateral","Late Cretaceous",1.38629436111989,0.693147180559945,-0.693147180559945,0.680568398353085,3.09104245335832,-1.48160454092422,2.06686275947298
"Dromaeosauridae Lateral","Late Cretaceous",0.993251773010283,0.0953101798043249,-0.897941593205958,0.441832752279039,3.48124008933569,-1.87180217690159,1.43508452528932
"Dromaeosauridae Lateral","Late Cretaceous",0.693147180559945,0,-0.693147180559945,0.832909122935104,3.40119738166216,-1.79175946922805,1.52605630349505
"Dromaeosauridae Lateral","Late Cretaceous",0.8754687373539,0.0953101798043249,-0.780158557549575,0.693147180559945,3.31418600467253,-1.70474809223843,1.56861591791385
"Dromaeosauridae Lateral","Late Cretaceous",0.78845736036427,-0.356674943938732,-1.145132304303,0.622529613345992,3.55534806148941,-1.94591014905531,1.41098697371026
"Dromaeosauridae Lateral","Late Cretaceous",1.52605630349505,0.53062825106217,-0.995428052432879,0.376051222901871,3.2188758248682,-1.6094379124341,1.90210752639692
"Dromaeosauridae Lateral","Late Cretaceous",1.30833281965018,0.587786664902119,-0.72054615474806,0.593774706746742,3.05635689537043,-1.44691898293633,1.90210752639692
"Dromaeosauridae Lateral","Late Cretaceous",0.641853886172395,-0.356674943938732,-0.998528830111127,0.387765531008763,3.48124008933569,-1.87180217690159,1.02961941718116
"Dromaeosauridae Lateral","Late Cretaceous",0.8754687373539,-0.105360515657826,-0.980829253011726,0.485507815781701,3.48124008933569,-1.87180217690159,1.3609765531356
"Dromaeosauridae Lateral","Late Cretaceous",0.641853886172395,0,-0.641853886172395,0.967584026261706,3.2188758248682,-1.6094379124341,1.6094379124341
"Dromaeosauridae Lateral","Late Cretaceous",1.43508452528932,0.405465108108164,-1.02961941718116,0.405465108108164,3.11351530921037,-1.50407739677627,1.84054963339749
"Dromaeosauridae Lateral","Late Cretaceous",1.3609765531356,0.641853886172395,-0.719122666963206,0.836248024200619,3.05635689537043,-1.44691898293633,2.19722457733622
"Dromaeosauridae Lateral","Late Cretaceous",1.45861502269952,0.693147180559945,-0.765467842139571,0.957298755601532,3.2188758248682,-1.6094379124341,2.41591377830105
"Dromaeosauridae Lateral","Late Cretaceous",1.38629436111989,0.741937344729377,-0.644357016390513,0.906240396020654,2.99573227355399,-1.38629436111989,2.29253475714054
"Dromaeosauridae Lateral","Late Cretaceous",1.70474809223843,0.78845736036427,-0.916290731874155,0.860201265223112,2.99573227355399,-1.38629436111989,2.56494935746154
"Dromaeosauridae Lateral","Late Cretaceous",1.33500106673234,0.336472236621213,-0.998528830111127,0.769133087537867,3.2188758248682,-1.6094379124341,2.10413415427021
"Dromaeosauridae Lateral","Late Cretaceous",1.58923520511658,0.78845736036427,-0.800777844752311,0.67252789335721,2.99573227355399,-1.38629436111989,2.26176309847379
"Dromaeosauridae Lateral","Late Cretaceous",1.6094379124341,0.832909122935104,-0.776528789498996,0.955511445027436,2.99573227355399,-1.38629436111989,2.56494935746154
"Dromaeosauridae Lateral","Late Cretaceous",1.68639895357023,0.916290731874155,-0.770108221696074,0.878550403891308,2.99573227355399,-1.38629436111989,2.56494935746154
"Dromaeosauridae Lateral","Late Cretaceous",1.77495235091167,1.02961941718116,-0.745332933730516,0.789997006549863,2.93119375241642,-1.32175583998232,2.56494935746154
"Dromaeosauridae Lateral","Late Cretaceous",1.6094379124341,0.741937344729377,-0.867500567704723,0.8754687373539,3.2188758248682,-1.6094379124341,2.484906649788
"Dromaeosauridae Lateral","Late Cretaceous",1.66770682055808,0.832909122935104,-0.834797697622972,0.800392710913543,3.05635689537043,-1.44691898293633,2.46809953147162
"Dromaeosauridae Lateral","Late Cretaceous",1.50407739677627,0.587786664902119,-0.916290731874155,0.550046336919272,3.16758253048065,-1.55814461804655,2.05412373369555
"Dromaeosauridae Lateral","Late Cretaceous",1.43508452528932,0.53062825106217,-0.904456274227152,0.579818495252942,2.99573227355399,-1.38629436111989,2.01490302054226
"Dromaeosauridae Lateral","Late Cretaceous",1.58923520511658,0.78845736036427,-0.800777844752311,0.67252789335721,2.99573227355399,-1.38629436111989,2.26176309847379
"Dromaeosauridae Lateral","Late Cretaceous",1.62924053973028,0.741937344729377,-0.887303195000903,0.622051258876215,2.99573227355399,-1.38629436111989,2.2512917986065
"Dromaeosauridae Lateral","Late Cretaceous",1.6094379124341,0.832909122935104,-0.776528789498996,0.609765571620894,2.99573227355399,-1.38629436111989,2.21920348405499
"Dromaeosauridae Lateral","Late Cretaceous",1.58923520511658,0.741937344729377,-0.847297860387204,0.762140052046897,2.99573227355399,-1.38629436111989,2.35137525716348
"Dromaeosauridae Lateral","Late Cretaceous",1.54756250871601,0.78845736036427,-0.759105148351743,0.794243297431314,3.05635689537043,-1.44691898293633,2.34180580614733
"Dromaeosauridae Lateral","Late Cretaceous",1.43508452528932,0.405465108108164,-1.02961941718116,0.644357016390513,3.11351530921037,-1.50407739677627,2.07944154167984
"Dromaeosauridae Lateral","Late Cretaceous",1.43508452528932,0.916290731874155,-0.518793793415168,0.916290731874155,2.93119375241642,-1.32175583998232,2.35137525716348
"Dromaeosauridae Lateral","Late Cretaceous",1.54756250871601,0.693147180559945,-0.854415328156068,0.784581386519577,3.2188758248682,-1.6094379124341,2.33214389523559
"Dromaeosauridae Lateral","Late Cretaceous",1.77495235091167,0.993251773010283,-0.78170057790139,0.789997006549863,2.99573227355399,-1.38629436111989,2.56494935746154
"Dromaeosauridae Lateral","Late Cretaceous",1.56861591791385,0.693147180559945,-0.8754687373539,0.650587566141149,2.99573227355399,-1.38629436111989,2.21920348405499
"Dromaeosauridae Lateral","Late Cretaceous",1.62924053973028,0.741937344729377,-0.887303195000903,0.83034830207343,3.2188758248682,-1.6094379124341,2.45958884180371
"Dromaeosauridae Lateral","Late Cretaceous",1.50407739677627,0.8754687373539,-0.628608659422374,0.747214401830221,2.99573227355399,-1.38629436111989,2.2512917986065
"Dromaeosauridae Lateral","Late Cretaceous",1.7404661748405,0.741937344729377,-0.998528830111127,0.675447603460544,3.11351530921037,-1.50407739677627,2.41591377830105
"Dromaeosauridae Lateral","Late Cretaceous",1.56861591791385,0.78845736036427,-0.780158557549575,0.672093771362113,2.99573227355399,-1.38629436111989,2.24070968927596
"Dromaeosauridae Lateral","Late Cretaceous",1.70474809223843,1.16315080980568,-0.541597282432744,0.711165686062624,3.2188758248682,-1.6094379124341,2.41591377830105
"Dromaeosauridae Lateral","Late Cretaceous",1.7227665977411,0.955511445027436,-0.767255152713667,0.656779536389071,2.99573227355399,-1.38629436111989,2.37954613413017
"Dromaeosauridae Lateral","Late Cretaceous",2.06686275947298,1.02961941718116,-1.03724334229182,0.705725962766805,2.93119375241642,-1.32175583998232,2.77258872223978
"Dromaeosauridae Lateral","Late Cretaceous",1.70474809223843,0.993251773010283,-0.711496319228142,0.934309237376833,3.05635689537043,-1.44691898293633,2.63905732961526
"Dromaeosauridae Lateral","Late Cretaceous",1.62924053973028,0.78845736036427,-0.84078317936601,0.567984037605939,3.31418600467253,-1.70474809223843,2.19722457733622
"Dromaeosauridae Lateral","Late Cretaceous",1.85629799036563,0.955511445027436,-0.90078654533819,0.708651367095911,2.93119375241642,-1.32175583998232,2.56494935746154
"Dromaeosauridae Lateral","Late Cretaceous",1.6094379124341,0.641853886172395,-0.967584026261706,0.587786664902119,3.05635689537043,-1.44691898293633,2.19722457733622
"Dromaeosauridae Lateral","Late Cretaceous",1.66770682055808,0.741937344729377,-0.925769475828699,0.529517756778143,2.99573227355399,-1.38629436111989,2.19722457733622
"Dromaeosauridae Lateral","Late Cretaceous",1.25276296849537,0.53062825106217,-0.722134717433198,0.775385278796917,2.99573227355399,-1.38629436111989,2.02814824729229
"Dromaeosauridae Lateral","Late Cretaceous",1.30833281965018,0.641853886172395,-0.666478933477784,0.807922695152374,2.99573227355399,-1.38629436111989,2.11625551480255
"Dromaeosauridae Lateral","Late Cretaceous",1.54756250871601,0.8754687373539,-0.672093771362113,0.671640975338982,2.93119375241642,-1.32175583998232,2.21920348405499
"Dromaeosauridae Lateral","Late Cretaceous",1.33500106673234,0.470003629245736,-0.864997437486604,0.828321958928198,3.40119738166216,-1.79175946922805,2.16332302566054
"Dromaeosauridae Lateral","Late Cretaceous",1.7227665977411,0.336472236621213,-1.38629436111989,0.117783035656383,3.16758253048065,-1.55814461804655,1.84054963339749
"Dromaeosauridae Lateral","Late Cretaceous",1.43508452528932,0.693147180559945,-0.741937344729377,0.65677953638907,3.05635689537043,-1.44691898293633,2.09186406167839
"Dromaeosauridae Lateral","Late Cretaceous",1.70474809223843,0.78845736036427,-0.916290731874155,0.737598943130779,3.05635689537043,-1.44691898293633,2.4423470353692
"Dromaeosauridae Lateral","Late Cretaceous",1.64865862558738,0.78845736036427,-0.860201265223111,0.455475528682826,3.05635689537043,-1.44691898293633,2.10413415427021
"Dromaeosauridae Lateral","Late Cretaceous",1.25276296849537,0.641853886172395,-0.610909082322973,0.762140052046897,3.05635689537043,-1.44691898293633,2.01490302054226
"Dromaeosauridae Lateral","Late Cretaceous",1.41098697371026,0.955511445027436,-0.455475528682826,0.840304824896233,3.11351530921037,-1.50407739677627,2.2512917986065
"Dromaeosauridae Lateral","Late Cretaceous",1.41098697371026,0.8754687373539,-0.535518236356362,0.840304824896233,2.99573227355399,-1.38629436111989,2.2512917986065
"Dromaeosauridae Lateral","Late Cretaceous",1.66770682055808,0.916290731874155,-0.751416088683921,0.800392710913543,3.16758253048065,-1.55814461804655,2.46809953147162
"Dromaeosauridae Lateral","Late Cretaceous",1.6094379124341,0.8754687373539,-0.7339691750802,0.741937344729377,2.99573227355399,-1.38629436111989,2.35137525716348
"Dromaeosauridae Lateral","Late Cretaceous",1.79175946922805,0.832909122935104,-0.958850346292951,0.773189888233482,2.86220088092947,-1.25276296849537,2.56494935746154
"Dromaeosauridae Lateral","Late Cretaceous",1.7404661748405,0.78845736036427,-0.952008814476234,0.657429097957866,2.93119375241642,-1.32175583998232,2.39789527279837
"Dromaeosauridae Lateral","Late Cretaceous",1.25276296849537,0.693147180559945,-0.559615787935423,0.801360765200178,2.93119375241642,-1.32175583998232,2.05412373369555
"Dromaeosauridae Lateral","Late Cretaceous",1.06471073699243,0.53062825106217,-0.534082485930258,0.881199412062885,3.11351530921037,-1.50407739677627,1.94591014905531
"Dromaeosauridae Lateral","Late Cretaceous",1.6094379124341,0.832909122935104,-0.776528789498996,0.8754687373539,2.99573227355399,-1.38629436111989,2.484906649788
"Dromaeosauridae Lateral","Late Cretaceous",1.62924053973028,0.8754687373539,-0.75377180237638,0.693147180559945,2.99573227355399,-1.38629436111989,2.32238772029023
"Dromaeosauridae Lateral","Late Cretaceous",1.33500106673234,0.470003629245736,-0.864997437486604,0.505548566665147,3.11351530921037,-1.50407739677627,1.84054963339749
"Dromaeosauridae Lateral","Late Cretaceous",1.58923520511658,0.78845736036427,-0.800777844752311,0.651474484159377,3.26766598903763,-1.65822807660353,2.24070968927596
"Dromaeosauridae Lateral","Late Cretaceous",1.19392246847243,0.405465108108164,-0.78845736036427,0.630626823578611,3.05635689537043,-1.44691898293633,1.82454929205105
"Dromaeosauridae Lateral","Late Cretaceous",1.7404661748405,0.8754687373539,-0.864997437486605,0.675447603460544,3.11351530921037,-1.50407739677627,2.41591377830105
"Dromaeosauridae Lateral","Late Cretaceous",1.84054963339749,0.8754687373539,-0.965080896043587,0.812692331209728,2.99573227355399,-1.38629436111989,2.65324196460721
"Dromaeosauridae Lateral","Late Cretaceous",1.54543258245819,0.824175442966349,-0.721257139491839,0.53525817862208,2.88480071284671,-1.27536280041261,2.08069076108027
"Dromaeosauridae Lateral","Late Cretaceous",1.78842056796254,0.908258560176891,-0.88016200778565,0.667743612959806,3.13113691056019,-1.52169899812609,2.45616418092235
"Dromaeosauridae Lateral","Late Cretaceous",1.75267208052001,0.912282710476616,-0.840389370043392,0.667696048130421,3.32143241319329,-1.71199450075919,2.42036812865043
"Dromaeosauridae Lateral","Late Cretaceous",1.47247205736094,0.896088024556636,-0.576384032804307,0.746731426694052,3.06339092202781,-1.45395300959371,2.21920348405499
"Dromaeosauridae Lateral","Late Cretaceous",1.58719230348678,0.896088024556636,-0.691104278930145,0.580717886180664,2.94968833505258,-1.34025042261848,2.16791018966744
"Dromaeosauridae Lateral","Late Cretaceous",1.44926916028128,0.683096844706444,-0.766172315574835,0.523422011451676,3.07269331469012,-1.46325540225602,1.97269117173296
"Dromaeosauridae Lateral","Late Cretaceous",1.66013102674962,0.86288995514704,-0.797241071602579,0.717561538731233,2.9391619220656,-1.3297240096315,2.37769256548085
"Dromaeosauridae Lateral","Late Cretaceous",1.36863942588117,0.593326845277734,-0.775312580603435,0.364784466333922,3.08648663682246,-1.47704872438835,1.73342389221509
"Dromaeosauridae Lateral","Late Cretaceous",1.65632149833295,1.01884732019925,-0.637474178133704,0.723224635797223,3.00568260440716,-1.39624469197306,2.37954613413017
"Dromaeosauridae Lateral","Late Cretaceous",1.74745921033147,0.982078472412158,-0.765380737919317,0.703545887780844,3.06339092202781,-1.45395300959371,2.45100509811232
"Dromaeosauridae Lateral","Late Cretaceous",1.30019166206648,0.476234178996372,-0.823957483070107,0.185948034023128,2.91235066461494,-1.30291275218084,1.48613969608961
"Dromaeosauridae Lateral","Late Cretaceous",1.63315443905142,0.86288995514704,-0.770264483904377,0.468537711563239,3.01062088604774,-1.40118297361364,2.10169215061466
"Dromaeosauridae Lateral","Late Cretaceous",1.69009581545155,0.86288995514704,-0.827205860304515,0.530194034815661,3.04452243772342,-1.43508452528932,2.22028985026722
"Dromaeosauridae Lateral","Late Cretaceous",1.87640694328834,1.31640823365572,-0.559998709632616,0.391586704936087,2.88480071284671,-1.27536280041261,2.26799364822443
"Dromaeosauridae Lateral","Late Cretaceous",1.54756250871601,0.774727167552368,-0.772835341163645,0.489754106663152,3.07731226054641,-1.46787434811231,2.03731661537916
"Dromaeosauridae Lateral","Late Cretaceous",1.7227665977411,0.896088024556636,-0.826678573184468,0.394693011126253,3.30321697330195,-1.69377906086785,2.11745960886736
"Dromaeosauridae Lateral","Late Cretaceous",1.7263316639056,0.86288995514704,-0.86344170875856,0.580245450357983,3.00568260440716,-1.39624469197306,2.30657711426358
"Dromaeosauridae Lateral","Late Cretaceous",1.75267208052001,0.879626747502564,-0.873045333017444,0.647946752745403,3.11351530921037,-1.50407739677627,2.40061883326541
"Dromaeosauridae Lateral","Late Cretaceous",1.7561322915849,1.15057202759882,-0.605560263986083,0.68968696949505,2.94968833505258,-1.34025042261848,2.44581926107995
"Dromaeosauridae Lateral","Late Cretaceous",1.53901544813755,0.943905898907128,-0.595109549230426,0.773519975709659,3.17805383034795,-1.56861591791385,2.31253542384721
"Dromaeosauridae Lateral","Late Cretaceous",1.55814461804655,0.867100487683383,-0.691044130363167,0.467368581607731,3.06805293513362,-1.45861502269952,2.02551319965428
"Dromaeosauridae Lateral","Late Cretaceous",2.01490302054226,1.30291275218084,-0.711990268361425,0.538440790798964,3.19867311755068,-1.58923520511658,2.55334381134123
"Dromaeosauridae Lateral","Late Cretaceous",1.95586047990848,1.14103300455206,-0.81482747535642,0.16998743458551,3.28840188751681,-1.67896397508271,2.12584791449399
"Dromaeosauridae Lateral","Late Cretaceous",1.6752256529721,1.03673688495002,-0.638488768022081,0.63730977087511,2.96527306606928,-1.35583515363518,2.31253542384721
"Dromaeosauridae Lateral","Late Cretaceous",1.34025042261848,0.559615787935423,-0.780634634683061,0.677315715343265,3.41772668361337,-1.80828877117927,2.01756613796175
"Dromaeosauridae Lateral","Late Cretaceous",0.524728528934982,-0.186329578191493,-0.711058107126476,0.263728831429288,3.29953372788566,-1.69009581545155,0.78845736036427
"Dromaeosauridae Mesial","Late Cretaceous",1.6094379124341,1.25276296849537,-0.356674943938732,0.693147180559945,2.4423470353692,-0.832909122935104,2.30258509299405
"Dromaeosauridae Mesial","Late Cretaceous",1.70474809223843,1.25276296849537,-0.451985123743057,0.780158557549575,2.70805020110221,-1.09861228866811,2.484906649788
"Dromaeosauridae Lateral","Late Cretaceous",1.64865862558738,1.02961941718116,-0.619039208406224,0.366244394954883,2.99573227355399,-1.38629436111989,2.01490302054226
"Dromaeosauridae Lateral","Late Cretaceous",1.64865862558738,0.955511445027436,-0.693147180559945,0.297251523467932,2.99573227355399,-1.38629436111989,1.94591014905531
"Dromaeosauridae Lateral","Late Cretaceous",1.60542989103656,0.908258560176891,-0.697171330859671,0.433189656123019,2.63905732961526,-1.02961941718116,2.03861954715958
"Dromaeosauridae Lateral","Late Cretaceous",1.63899671467564,0.8754687373539,-0.763527977321745,0.486851199818347,2.77258872223978,-1.16315080980568,2.12584791449399
"Dromaeosauridae Lateral","Late Cretaceous",1.75958057086382,1.05779029414785,-0.701790276715965,0.45088923322242,2.77258872223978,-1.16315080980568,2.21046980408624
"Dromaeosauridae Lateral","Late Cretaceous",1.65441127807683,1.01523067972906,-0.639180598347773,0.582034012412669,2.63905732961526,-1.02961941718116,2.2364452904895
"Dromaeosauridae Lateral","Late Cretaceous",1.55392520250384,0.8754687373539,-0.678456465149942,0.467622360757092,2.86220088092947,-1.25276296849537,2.02154756326093
"Dromaeosauridae Lateral","Late Cretaceous",1.53686721959926,0.858661619037519,-0.678205600561746,0.356244743889077,2.72457950305342,-1.11514159061932,1.89311196348834
"Dromaeosauridae Lateral","Late Cretaceous",1.62136648329937,0.940007258491471,-0.681359224807903,0.640396615174416,2.83321334405622,-1.22377543162212,2.26176309847379
"Dromaeosauridae Lateral","Late Cretaceous",1.14740245283754,0.457424847038875,-0.689977605798666,0.256240546616962,2.70805020110221,-1.09861228866811,1.4036429994545
"Dromaeosauridae Lateral","Late Cretaceous",1.17557332980424,0.542324290825362,-0.633249038978877,0.445793153495136,2.70805020110221,-1.09861228866811,1.62136648329937
"Dromaeosauridae Lateral","Late Cretaceous",1.70110510095992,0.940007258491471,-0.761097842468453,0.55228974784335,2.86220088092947,-1.25276296849537,2.25339484880327
"Dromaeosauridae Lateral","Late Cretaceous",1.46325540225602,0.631271776841858,-0.831983625414161,0.237849698703905,3.15700042115011,-1.54756250871601,1.70110510095992
"Dromaeosauridae Lateral","Late Cretaceous",1.49962304642689,0.841567185678219,-0.658055860748675,0.488251301727452,2.86220088092947,-1.25276296849537,1.98787434815435
"Dromaeosauridae Lateral","Late Cretaceous",1.7227665977411,0.955511445027436,-0.767255152713667,0.356674943938732,2.80336038090653,-1.19392246847243,2.07944154167984
"Dromaeosauridae Lateral","Late Cretaceous",1.55392520250384,0.940007258491471,-0.613917944012371,0.422929750400893,2.91777073208428,-1.30833281965018,1.97685495290473
"Dromaeosauridae Lateral","Late Cretaceous",1.4036429994545,0.688134638736401,-0.715508360718103,0.45109126893494,2.86220088092947,-1.25276296849537,1.85473426838944
"Dromaeosauridae Lateral","Late Cretaceous",1.3609765531356,0.732367893713227,-0.628608659422374,0.398604017728219,2.99573227355399,-1.38629436111989,1.75958057086382
"Dromaeosauridae Lateral","Late Cretaceous",1.58923520511658,0.879626747502564,-0.709608457614017,0.728238500371215,2.7408400239252,-1.1314021114911,2.3174737054878
"Dromaeosauridae Lateral","Late Cretaceous",1.44220199305819,0.770108221696074,-0.672093771362113,0.438788609897811,2.99573227355399,-1.38629436111989,1.880990602956
"Dromaeosauridae Lateral","Late Cretaceous",1.87180217690159,1.09861228866811,-0.773189888233482,0.613104472886409,2.71800053195538,-1.10856261952128,2.484906649788
"Dromaeosauridae Lateral","Late Cretaceous",1.80828877117927,0.8754687373539,-0.932820033825366,0.49429632181478,2.78809290877575,-1.17865499634165,2.30258509299405
"Dromaeosauridae Lateral","Late Cretaceous",1.84054963339749,1.16315080980568,-0.677398823591806,0.557345639400884,2.86220088092947,-1.25276296849537,2.39789527279837
"Dromaeosauridae Lateral","Late Cretaceous",1.7404661748405,0.916290731874155,-0.824175442966349,0.785262469467751,2.86220088092947,-1.25276296849537,2.52572864430826
